,ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
22779,0x2165d,CUS_0xbc1f,April,Lashr,44,902-27-0943,Musician,69083.08,5451.379028457369,6,4,19,1,Home Equity Loan,26,14,8.7,2.0,Standard,451.12,26.513368829914786,21 Years and 0 Months,No,457.0265845995678,424.36103963774946,Low_spent_Medium_value_payments,410.7490139719807,Standard
22780,0x16633,CUS_0x6d17,February,Niveditar,35_,584-62-1775,Scientist,35942.96,3081.2466666666664,4,3,20,4,"Not Specified, Payday Loan, Mortgage Loan, and Auto Loan",6,17,2.92,4.0,Standard,707.38,27.342954759731107,,No,116.01955324194746,123.22705235288076,High_spent_Small_value_payments,328.8780610718385,Standard
22781,0x2561d,CUS_0x6f5d,April,LaCapraj,32,047-76-1717,_______,18577.62_,1469.135,6,8,26,-100,"Auto Loan, and Debt Consolidation Loan",29,16,8.53,12.0,Bad,2186.18,27.693052185739283,18 Years and 6 Months,Yes,19.093111590790063,,Low_spent_Small_value_payments,324.7942149717525,Poor
22782,0x17f49,CUS_0x66ce,April,Robin Emmotte,45,200-14-2930,Entrepreneur,15685.095,1328.09125,3,7,7,0,,12,16,3.93,5.0,Standard,350.98,27.42431405310511,33 Years and 2 Months,No,0.0,16.59948862482927,High_spent_Large_value_payments,356.20963637517065,Good
22783,0x81a5,CUS_0xb867,April,Woodallm,39,#F%$D@*&8,Accountant,86408.13,7257.677500000002,0,6,6,0,,10,4,2.38,4.0,Good,646.89,38.18629281541985,24 Years and 4 Months,No,0.0,250.30244807821316,High_spent_Medium_value_payments,725.4653019217868,Poor
22784,0x1be3f,CUS_0x9e45,June,Martono,19,879-58-0155,Doctor,16252.485,1514.37375,1,4,2,1,Personal Loan,1,12,9.09,1.0,Good,1216.31,30.4108395116258,25 Years and 1 Months,No,11.69835833250137,__10000__,Low_spent_Small_value_payments,340.66335437144863,Standard
22785,0x21f37,CUS_0xb787,February,Lisa Richwinei,25,#F%$D@*&8,_______,71875.28,5758.6066666666675,4,5,30,2,"Not Specified, and Payday Loan",17,16,11.27,6.0,Standard,2140.35,38.93226773732958,15 Years and 6 Months,Yes,106.06321590465096,408.89320228720595,Low_spent_Medium_value_payments,340.9042484748098,Poor
22786,0x2bdf,CUS_0x8831,June,Paulr,43,728-18-0682,Media_Manager,11646.19_,819.5158333333335,6,3,14,2,"Debt Consolidation Loan, and Home Equity Loan",14,18,9.33,6.0,Standard,847.88,38.33378528740624,18 Years and 7 Months,Yes,10.050598071862217,17.508176191377927,High_spent_Medium_value_payments,304.39280907009316,Good
22787,0xf16f,CUS_0x6d2c,February,Danilo Masoniq,18,207-09-4100,Scientist,18226.13,1383.844166666667,8,3,15,5,"Student Loan, Mortgage Loan, Home Equity Loan, Mortgage Loan, and Payday Loan",17,23,15.9,4.0,_,1125.37,36.019121401186936,19 Years and 0 Months,NM,61.35256821747503,37.820871794693225,Low_spent_Medium_value_payments,319.21097665449844,Standard
22788,0x1bf8c,CUS_0x3e5c,March,Ransdell Piersone,51,466-86-1830,_______,70175.78,4759.567185632353,3,2,1,0,,2,2,4.49,3.0,Good,101.29,35.042272007937086,21 Years and 11 Months,No,821.4144810343131,176.07162193425413,!@9#%8,662.0265447324125,Good
22789,0x66c1,CUS_0xbc0b,August,Qingx,48,#F%$D@*&8,Teacher,98019.84,7886.32,7,5,6,3,"Auto Loan, Student Loan, and Home Equity Loan",7,19,5.22,5.0,_,1484.37,33.565520517845115,21 Years and 5 Months,No,185.29590113113468,261.94484208255614,Low_spent_Medium_value_payments,621.3912567863093,Poor
22790,0x5e04,CUS_0xa04f,March,Steven C.z,43,257-68-8609,Architect,135941.28,11058.44,3,3,11,3,"Personal Loan, Home Equity Loan, and Mortgage Loan",27,9,7.21,0.0,Standard,1209.32,28.909120214184824,30 Years and 10 Months,NM,282.2845804521331,290.4466362746317,High_spent_Medium_value_payments,783.1127832732353,Standard
22791,0x5f3e,CUS_0x30d0,May,Stempelm,48,369-12-1985,Entrepreneur,17620.615,1414.3845833333337,0,5,4,4,"Mortgage Loan, Home Equity Loan, Student Loan, and Credit-Builder Loan",7,12,4.44,2.0,Good,1086.69,36.64628915078979,15 Years and 7 Months,No,36.92794257933878,30.85678908504871,High_spent_Large_value_payments,313.6537266689458,Poor
22792,0x7e20,CUS_0x16c4,March,,17,365-26-7399,Mechanic,8473.795,512.1495833333332,4,7,7,3,"Mortgage Loan, Personal Loan, and Not Specified",20,14,7.7799999999999985,7.0,Standard,1040.14,35.3885673612506,17 Years and 4 Months,Yes,16.79884713235609,14.736797780048065,High_spent_Medium_value_payments,269.6793134209292,Standard
22793,0x3ddb,CUS_0x43c2,February,Jonesi,43,104-50-6377,_______,149616.12,12713.01,3,7,3,2,"Personal Loan, and Mortgage Loan",9,2,3.13,3.0,Good,644.39,35.15041545016549,15 Years and 5 Months,No,183.3830941535101,1120.371472388909,Low_spent_Large_value_payments,237.5464334575811,Standard
22794,0xce04,CUS_0x9375,July,Lucy Hornbya,28,486-51-9479,Developer,31815.94,2551.328333333333,7,7,27,7,"Personal Loan, Student Loan, Payday Loan, Personal Loan, Auto Loan, Not Specified, and Student Loan",60,,20.65,11.0,_,4247.2_,21.790557255588737,1 Years and 2 Months,Yes,169.9491913823046,217.15810746928844,Low_spent_Large_value_payments,138.0255344817403,Poor
22795,0x1ecf0,CUS_0xac4f,July,Howleyd,31,797-10-7050,Developer,19720.36,1666.3633333333337,6,5,21,9,"Home Equity Loan, Mortgage Loan, Home Equity Loan, Mortgage Loan, Student Loan, Home Equity Loan, Not Specified, Home Equity Loan, and Debt Consolidation Loan",38,26,4.93,14.0,Bad,2326.72,34.69505623350673,19 Years and 10 Months,Yes,114.74023348146366,172.69263017675982,!@9#%8,169.2034696751099,Poor
22796,0x18517,CUS_0x8525,February,Miyoung Kimq,16,931-22-4417,_______,53451.48,4397.29,8,10,34,7,"Student Loan, Auto Loan, Payday Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, and Home Equity Loan",30,23,6.32,10.0,Bad,4431.55,37.83334609871624,7 Years and 11 Months,Yes,51649.0,139.60894046566892,High_spent_Small_value_payments,334.50479722666637,Standard
22797,0xbce3,CUS_0xc2fd,February,Tim Hepherq,21_,897-92-2253,Lawyer,11798.555,1039.2129166666666,6,5,15,5,"Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",20,16,21.76,7.0,Standard,784.5,23.63003829540883,6 Years and 5 Months,NM,76267.0,105.77325265547888,Low_spent_Small_value_payments,257.7448055704382,Standard
22798,0x14a76,CUS_0x3061,May,Sruthid,29,991-78-2351,Scientist,17082.685,1695.5570833333334,5,7,6,6,"Home Equity Loan, Payday Loan, Not Specified, Student Loan, Payday Loan, and Student Loan",27,16,8.42,4.0,Standard,560.63,35.92894471728268,7 Years and 6 Months,Yes,80.69204034804656,161.22660654130243,Low_spent_Small_value_payments,217.63706144398438,Standard
22799,0x15232,CUS_0x268b,May,Andrea Shalal-Esag,28,647-38-6615,Scientist,61035.4,5140.283333333334,9,5,21,4,"Payday Loan, Payday Loan, Payday Loan, and Student Loan",58,25,3.640000000000001,10.0,_,2490.34,37.322417212964,6 Years and 6 Months,Yes,186.8174693349688,195.4638263408137,High_spent_Medium_value_payments,381.74703765755083,Poor
22800,0x8f7a,CUS_0x8ca3,May,Karen Jacobst,20,169-53-4759,Accountant,31469.96,2622.4966666666664,7,9,27,5,"Home Equity Loan, Payday Loan, Student Loan, Not Specified, and Home Equity Loan",21,22,20.4,9.0,Bad,3858.12,24.197580428493644,,Yes,74.55748411702369,92.36648163264631,High_spent_Small_value_payments,355.3257009169966,Standard
22801,0xe5ba,CUS_0x8bde,May,Aless raq,44,536-54-7101,Journalist,16943.505_,1382.95875,4,6,11,1,Mortgage Loan,24,16,8.93,5.0,Good,961.19,36.56658415410681,25 Years and 7 Months,No,11.203244455239489,128.28281477750068,Low_spent_Small_value_payments,288.8098157672598,Good
22802,0x18721,CUS_0x5a92,August,Gillams,42,486-47-1751,Doctor,124534.38,10621.865,1,1,9,3,"Mortgage Loan, Auto Loan, and Home Equity Loan",0,14,9.55,4.0,_,757.38,38.5873708670196,18 Years and 0 Months,NM,174.3385269738251,601.1670493736199,High_spent_Small_value_payments,546.6809236525552,Good
22803,0x9e53,CUS_0x3a40,February,Richard Leongt,28,833-84-9910,Architect,82831.68,,7,3,9,3,"Payday Loan, Payday Loan, and Home Equity Loan",7,11,16.48,4.0,Standard,34.27,33.4828941522924,23 Years and 8 Months,Yes,113.70379372052052,157.93763317299087,High_spent_Medium_value_payments,691.7225731064888,Standard
22804,0xf181,CUS_0xd91,August,Olaoyes,38,242-15-8827,Musician,93939.36,8023.28,5,6,5,1,Payday Loan,8,9,1.72,2.0,Standard,231.85,37.45311207446043,29 Years and 9 Months,Yes,71.1294635824494,129.28477441345808,High_spent_Large_value_payments,841.9137620040925,Good
22805,0x25f74,CUS_0x1619,July,Phil Wahbao,54,683-59-7399,Media_Manager,20059.98,1523.665,8,5,12,4_,"Home Equity Loan, Payday Loan, Not Specified, and Personal Loan",25,8,2.97,8.0,Good,909.01,37.61951627383297,16 Years and 9 Months,No,45.076826940677186,72.16622965635719,Low_spent_Small_value_payments,325.1234434029656,Poor
22806,0x222e2,CUS_0x69bf,May,Davef,38,514-39-2995,Engineer,10156.33,755.3608333333333,6,8,20,8,"Not Specified, Personal Loan, Payday Loan, Payday Loan, Payday Loan, Not Specified, Not Specified, and Not Specified",25,19,25.76,14.0,_,4345.51,39.37352371821965,10 Years and 6 Months,Yes,59.29049520610571,__10000__,Low_spent_Small_value_payments,234.3641588270417,Poor
22807,0x1936,CUS_0x74f2,May,Colew,30,755-18-0308,Architect,30390.44_,2721.5366666666664,5,6,5,4,"Mortgage Loan, Student Loan, Not Specified, and Mortgage Loan",15,18,8.36,4.0,Standard,580.31,38.0015651872014,24 Years and 7 Months,No,64504.0,169.87637431078454,Low_spent_Large_value_payments,307.42925415086404,Standard
22808,0x25fc3,CUS_0xf16,February,,45,868-70-2218,Media_Manager,16680.35,1528.0291666666665,1,1,5,-100,"Payday Loan, Student Loan, Mortgage Loan, and Not Specified",3,0,5.69,4.0,Good,897.16,34.08597136907947,21 Years and 2 Months,No,41.11356058992596,104.64623687765652,High_spent_Small_value_payments,267.04311919908423,Good
22809,0x1a436,CUS_0x1e9e,January,Jonathan Stp,16,257-02-5840,Doctor,35812.37,2794.3641666666667,5,4,6,2,"Home Equity Loan, and Student Loan",18,19,13.99,5.0,_,310.91,27.27543996627305,5 Years and 8 Months,Yes,32.01239580137807,33.18314456032867,High_spent_Large_value_payments,454.24087630496,Standard
22810,0x228d5,CUS_0x5275,April,Holtonq,37,#F%$D@*&8,Manager,40027.94,3462.661666666667,6,7,18,-100,"Home Equity Loan, Payday Loan, Auto Loan, and Mortgage Loan",5,12,8.99,11.0,Standard,2429.76,24.30140137865339,10 Years and 11 Months,Yes,78.11723559893855,85.66561898604627,High_spent_Medium_value_payments,432.4833120816819,Poor
22811,0x7b4f,CUS_0x812c,February,Gertrude Chavez-Dreyfusse,35,631-45-4165,Engineer,65644.4,5275.366666666666,10,9,32,6,"Credit-Builder Loan, Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Payday Loan",33,17,23.61,9.0,Bad,3057.46,33.595740177615646,8 Years and 10 Months,Yes,279.68481669606626,55.79398303823349,High_spent_Large_value_payments,432.0578669323669,Standard
22812,0xa8b4,CUS_0x5f97,July,Nick Zieminskiq,27,568-79-7786,Lawyer,25322.83,1868.2358333333336,6,6,8,2,"Credit-Builder Loan, and Home Equity Loan",18,19,10.25,2.0,Good,266.33,32.256671417541035,23 Years and 4 Months,No,33.25945350901993,28.92776139994203,High_spent_Medium_value_payments,374.6363684243713,Good
22813,0xab38,CUS_0x8291,March,Carrick Mollenkampn,39,765-14-8559,Teacher,34826.32,2664.193333333333,8,8,30,5,"Credit-Builder Loan, Not Specified, Mortgage Loan, Personal Loan, and Payday Loan",25,18,15.72,9.0,Bad,4070.33,37.916759321565856,1 Years and 5 Months,Yes,119.96004215605728,79.81123789123839,High_spent_Small_value_payments,326.6480532860377,Standard
22814,0x1442b,CUS_0x6a50,February,Joshual,34,576-50-6561,Teacher,37482.98,3399.581666666667,5,6,6,1,Personal Loan,3,12,4.73,0.0,Good,1433.89,39.86075399038048,,No,29.675476315195013,39.7093777061404,High_spent_Large_value_payments,510.5733126453313,Good
22815,0x6dc6,CUS_0x640f,May,Victoria Howleye,30,413-49-0176,Musician,16361.9,1618.4916666666666,6,9,31,8,"Student Loan, Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, and Auto Loan",46,19,20.95,6.0,_,4949.89,24.563135141474284,4 Years and 2 Months,Yes,104.73037888276976,117.44390009330836,Low_spent_Small_value_payments,229.67488769058846,Poor
22816,0x21163,CUS_0xe75,February,ernard Vaughanu,48,630-86-9475,Manager,35820.62,,0,6,8,4,"Student Loan, Not Specified, Student Loan, and Personal Loan",12,10,11.95,3.0,Good,731.26,26.46841303871981,19 Years and 10 Months,No,87.98109118166786,256.99879182739045,Low_spent_Small_value_payments,220.82528365760842,Good
22817,0x6450,CUS_0x16cf,July,Aaron Sheldricka,14,386-77-8198,Architect,17206.61,1523.884166666667,10,8,33,8,"Student Loan, Personal Loan, Mortgage Loan, Auto Loan, Student Loan, Not Specified, Payday Loan, and Auto Loan",36,17,1.85,10.0,Bad,3218.04,37.17909940273528,,Yes,65.32208336856283,32.64387021136744,High_spent_Large_value_payments,294.4224630867364,Standard
22818,0x1c687,CUS_0x4aa5,February,Andreah,42,090-87-8841,Mechanic,84261.29999999999,,5,7,5,6,"Debt Consolidation Loan, Student Loan, Payday Loan, Personal Loan, Auto Loan, and Auto Loan",8,20,13.9,5.0,_,958.8,33.672594585749785,11 Years and 0 Months,Yes,214.1273740745194,161.1456915951538,High_spent_Large_value_payments,542.0044343303267,Standard
22819,0x423a,CUS_0xb5bd,May,,28,732-58-9225,Journalist,17273.83,1281.4858333333334,9,7,31,5,"Payday Loan, Personal Loan, Payday Loan, Mortgage Loan, and Payday Loan",19,23,4.57,11.0,Bad,2195.01,30.22357946959303,14 Years and 5 Months,Yes,47.9020886887389,71.19473956212788,Low_spent_Medium_value_payments,289.05175508246657,Poor
22820,0xdaa9,CUS_0x2fbe,April,Deepan,52,723-79-5455,Teacher,79370.76,6849.23,8,3,19,3,"Credit-Builder Loan, Home Equity Loan, and Credit-Builder Loan",14,16,8.59,3.0,_,715.18_,34.445110630466395,30 Years and 6 Months,NM,115.48560334254444,196.17530786207683,High_spent_Medium_value_payments,623.2620887953788,Standard
22821,0xdf2c,CUS_0x544f,July,Krielc,38,358-15-3403,Journalist,28585.38,2336.115,9,7,19,2,"Not Specified, and Personal Loan",56,19,9.62,9.0,Bad,2423.96,33.883102723879354,17 Years and 3 Months,Yes,43.833294231299725,116.65986449095536,High_spent_Small_value_payments,333.11834127774495,Poor
22822,0x14f54,CUS_0x7b0,March,Clara Ferreira-Marquesr,27,992-16-3962,Scientist,57626.34,4906.733879333267,3,5,4,3_,"Not Specified, Payday Loan, and Auto Loan",5,2,2.93,1.0,Good,85.85,32.663008726863204,23 Years and 1 Months,No,259.8403815171133,74.56819438812558,High_spent_Large_value_payments,559.5720447614937,Good
22823,0x3883,CUS_0xba8a,February,Joan Grallat,43,665-95-2418,Media_Manager,99902.37,8249.1975,3,1192,1,2,"Student Loan, and Credit-Builder Loan",2,1,10.0,3.0,_,446.72,36.618157856425135,15 Years and 8 Months,No,97.3661220378027,107.48239745890587,High_spent_Large_value_payments,860.0712305032913,Standard
22824,0x14991,CUS_0x7ef7,April,Douwe Miedemar,29,124-45-4455,Entrepreneur,30411.9,,4,6,11,6,"Personal Loan, Mortgage Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, and Student Loan",9,15,8.68,10.0,Standard,2261.01_,30.71200880797932,8 Years and 4 Months,Yes,112.7534342461514,44.54067473774274,High_spent_Medium_value_payments,369.93839101610587,Poor
22825,0x7d87,CUS_0x9c7f,June,Emily Stephensond,43,207-33-7022,Musician,59501.97,4736.728430181067,7,7,32,7,"Payday Loan, Mortgage Loan, Not Specified, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, and Student Loan",48,20,8.64,9.0,Standard,1279.86,26.814055347442302,11 Years and 4 Months,Yes,606.9464246602677,209.7131067760312,High_spent_Medium_value_payments,262.0592883826348,Standard
22826,0x12e02,CUS_0x884a,May,Margaretk,31,075-08-4605,_______,36707.7,3052.975,5,5,19,5,"Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Mortgage Loan, and Not Specified",15,20,7.0299999999999985,7.0,Standard,1867.79,26.887727110654744,11 Years and 8 Months,Yes,130.6361346342992,321.5919555397997,Low_spent_Small_value_payments,143.06940982590112,Standard
22827,0x24f6b,CUS_0x5055,June,Mutikanip,53,741-23-2460,Writer,15767.215,1408.9345833333334,5,3,20,0,,10,19,4.28,5.0,_,1012.39,38.636210092886586,26 Years and 1 Months,Yes,0.0,62.18025354105272,High_spent_Small_value_payments,338.71320479228064,Standard
22828,0x3556,CUS_0xb660,May,,31,304-98-6409,Architect,15627.72,1027.31,333,6,15,3,"Not Specified, Home Equity Loan, and Home Equity Loan",30,,10.06,4.0,Standard,983.22,30.98630239256548,31 Years and 11 Months,Yes,23.615970023304964,41.7397475533672,Low_spent_Medium_value_payments,317.3752824233278,Good
22829,0x1003f,CUS_0xbe4c,February,Andreasl,19_,800-79-3382,_______,61778.7,4955.2249999999985,7,4,18,4,"Personal Loan, Home Equity Loan, Auto Loan, and Debt Consolidation Loan",34,10,9.06,2.0,_,519.01,28.206674419488696,15 Years and 5 Months,No,131.98382504529346,162.7058928505757,High_spent_Medium_value_payments,450.83278210413084,Standard
22830,0x234ec,CUS_0xe09,March,Nivedita Bhattacharjeeh,23,172-37-8234,Journalist,121029.6,9878.8,2,4,12,2,"Payday Loan, and Auto Loan",11,3,7.18,2.0,Good,1278.56,36.63129685743736,,No,169.1304848308331,313.95570620986774,Low_spent_Medium_value_payments,784.7938089592993,Poor
22831,0x4bcb,CUS_0x38a2,June,Careyq,39,175-60-9565,Writer,23385723.0,1008.105,8,9,31,6,"Credit-Builder Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",17,20,_,8.0,Bad,4953.93,36.52477092903672,10 Years and 6 Months,Yes,26.492389375240307,76.29887521459258,Low_spent_Small_value_payments,288.01923541016714,Standard
22832,0x1526c,CUS_0x1a53,March,Petersono,37,425-07-1650,Manager,28360.5,2086.375,8,5,14,2,"Auto Loan, and Auto Loan",10,19,11.26,8.0,_,2404.64,33.6095717172393,14 Years and 1 Months,Yes,45.17032541030501,275.2063120234132,Low_spent_Small_value_payments,178.26086256628182,Poor
22833,0x9df7,CUS_0x55e3,June,Lisay,18,908-25-9219,Accountant,31011.32,2810.276666666666,3,5,15,0,,17,14,4.369999999999999,2406.0,Standard,992.07,32.754272792986576,19 Years and 3 Months,Yes,0.0,160.40746262409337,High_spent_Small_value_payments,380.62020404257333,Standard
22834,0x70ea,CUS_0x2123,May,Rauchz,19,941-73-1564,Mechanic,15094.925,1342.9104166666666,3,5,1,0,,18,9,9.56,0.0,Good,268.53,28.93425159817129,23 Years and 11 Months,No,0.0,109.14436973489364,Low_spent_Small_value_payments,315.14667193177297,Poor
22835,0x7e5b,CUS_0xa99c,February,Pressmana,25,337-61-1276,Journalist,34742.74,2881.228333333333,6,4,19,3,"Not Specified, Debt Consolidation Loan, and Personal Loan",26,17,16.19,1028.0,Standard,2503.43,27.47183644645288,9 Years and 10 Months,Yes,59.097375287093975,349.1706991897805,Low_spent_Small_value_payments,169.8547588564589,Poor
22836,0x18c53,CUS_0x60a2,June,,44,397-43-3071,_______,29951.57,2254.964166666666,8,6,20,0,,18,16,7.44,7.0,Standard,704.02,36.77440399814299,19 Years and 0 Months,Yes,0.0,165.68346795838437,Low_spent_Small_value_payments,349.8129487082823,Standard
22837,0xdd19,CUS_0x289d,April,Scuffhame,53,983-41-0016,Journalist,15913.015,1549.084583333333,6,7,17,0,,25,17,16.14,1.0,Standard,1347.17,40.09890606693939,29 Years and 7 Months,Yes,0.0,71.23878000683905,Low_spent_Small_value_payments,373.6696783264943,Standard
22838,0x24b88,CUS_0x8e4d,July,Lev,43,112-28-0565,Entrepreneur,31953.03,2506.7525,8,5,8,6,"Credit-Builder Loan, Personal Loan, Payday Loan, Not Specified, Not Specified, and Credit-Builder Loan",15,9,16.09,11.0,Standard,396.33,29.821067237117077,15 Years and 8 Months,Yes,109.76596953476948,154.0195394411075,Low_spent_Large_value_payments,256.88974102412305,Good
22839,0xbd97,CUS_0x918d,February,Careyu,31,214-34-0125,_______,17025.51,1137.7924999999998,0,3,4,2,"Credit-Builder Loan, and Debt Consolidation Loan",10,11,10.02,9.0,Good,42.85,40.61810825657739,17 Years and 4 Months,No,20.084915691382133,87.43783449709282,Low_spent_Small_value_payments,296.2564998115251,Poor
22840,0xf234,CUS_0x5859,July,Slaterd,38,278-10-7087,Accountant,29943.55,2432.295833333333,4,5,6,3,"Debt Consolidation Loan, Not Specified, and Personal Loan",2,5,11.1,3.0,_,348.19,37.88039205832669,,No,62.416374983758594,38.41018749257884,High_spent_Medium_value_payments,392.40302085699585,Standard
22841,0x219cb,CUS_0xbe71,June,Karenf,40,552-03-6969,Writer,110018.94,8903.245,4,2,9,-100,,5,0,9.42,4.0,Good,430.64,24.716484701937485,23 Years and 1 Months,No,0.0,770.6206788734596,!@9#%8,389.7038211265405,Good
22842,0x1e474,CUS_0xbb4e,July,,23,618-14-8027,Manager,58214.12,4710.176666666667,7,9,30,7,"Mortgage Loan, Payday Loan, Auto Loan, Auto Loan, Not Specified, Personal Loan, and Personal Loan",60,17,_,11.0,Bad,2215.84,26.421355806021616,6 Years and 4 Months,Yes,183.27925844465457,105.23076544164793,High_spent_Large_value_payments,422.50764278036416,Standard
